birth,death
4.548778093749416662e+00,4.661110517192582847e+00
4.193766186168273791e+00,4.315349804078125295e+00
4.068550812874242695e+00,4.193766186168273791e+00
4.068550812874242695e+00,4.193766186168273791e+00
3.805780800614008363e+00,4.068550812874242695e+00
3.805780800614008363e+00,4.193766186168273791e+00
3.805780800614008363e+00,4.193766186168273791e+00
3.805780800614008363e+00,4.193766186168273791e+00
3.805780800614008363e+00,4.193766186168273791e+00
3.805780800614008363e+00,4.193766186168273791e+00
3.805780800614008363e+00,4.193766186168273791e+00
3.667342143162193757e+00,3.805780800614008363e+00
3.523468360536921917e+00,3.805780800614008363e+00
3.373464121699831786e+00,3.523468360536921917e+00
3.051413109655682021e+00,3.373464121699831786e+00
1.017137703218560674e+00,1.438449934692708654e+00
