birth,death
2.820750842529629043e+00,2.991858073185551525e+00
2.442841887377017240e+00,2.820750842529629043e+00
2.442841887377017240e+00,2.820750842529629043e+00
2.442841887377017240e+00,2.820750842529629043e+00
2.442841887377017240e+00,2.820750842529629043e+00
2.229999343558144886e+00,2.442841887377017240e+00
2.229999343558144886e+00,2.442841887377017240e+00
2.229999343558144886e+00,2.442841887377017240e+00
2.229999343558144886e+00,2.442841887377017240e+00
2.229999343558144886e+00,2.442841887377017240e+00
2.229999343558144886e+00,2.442841887377017240e+00
2.229999343558144886e+00,2.442841887377017240e+00
1.994572048790367758e+00,2.229999343558144886e+00
1.727350063930833235e+00,1.994572048790367758e+00
1.727350063930833235e+00,1.994572048790367758e+00
1.727350063930833235e+00,1.994572048790367758e+00
1.727350063930833235e+00,2.229999343558144886e+00
9.972860243951838788e-01,1.410375421264814522e+00
9.972860243951838788e-01,1.410375421264814522e+00
