birth,death
3.695876787647643269e+00,3.835392600630417537e+00
3.695876787647643269e+00,3.835392600630417537e+00
3.550883560182558796e+00,3.695876787647643269e+00
3.399712177005116409e+00,3.550883560182558796e+00
3.241498374977068053e+00,3.399712177005116409e+00
3.241498374977068053e+00,3.399712177005116409e+00
3.241498374977068053e+00,3.835392600630417537e+00
3.075155368998625960e+00,3.241498374977068053e+00
2.899284286161531110e+00,3.550883560182558796e+00
2.899284286161531110e+00,3.075155368998625960e+00
2.899284286161531110e+00,3.075155368998625960e+00
2.899284286161531110e+00,3.241498374977068053e+00
2.899284286161531110e+00,3.075155368998625960e+00
2.510853844608917473e+00,2.899284286161531110e+00
2.510853844608917473e+00,2.899284286161531110e+00
2.510853844608917473e+00,2.899284286161531110e+00
2.292085482151458908e+00,2.510853844608917473e+00
2.292085482151458908e+00,2.510853844608917473e+00
2.050103579332417159e+00,2.292085482151458908e+00
2.050103579332417159e+00,2.292085482151458908e+00
2.050103579332417159e+00,2.292085482151458908e+00
2.050103579332417159e+00,4.100207158664834317e+00
2.050103579332417159e+00,4.226396800522195463e+00
1.025051789666208579e+00,1.449642143080765555e+00
1.025051789666208579e+00,1.449642143080765555e+00
1.025051789666208579e+00,1.449642143080765555e+00
1.025051789666208579e+00,1.449642143080765555e+00
1.025051789666208579e+00,1.449642143080765555e+00
1.025051789666208579e+00,1.449642143080765555e+00
1.025051789666208579e+00,1.449642143080765555e+00
1.025051789666208579e+00,1.449642143080765555e+00
1.025051789666208579e+00,1.449642143080765555e+00
0.000000000000000000e+00,4.348926429242295555e+00
0.000000000000000000e+00,1.449642143080765555e+00
0.000000000000000000e+00,1.025051789666208579e+00
0.000000000000000000e+00,1.025051789666208579e+00
0.000000000000000000e+00,1.025051789666208579e+00
0.000000000000000000e+00,2.050103579332417159e+00
0.000000000000000000e+00,2.050103579332417159e+00
0.000000000000000000e+00,1.025051789666208579e+00
