birth,death
7.468251001196469119e+00,7.778267718217726667e+00
6.375689048471942399e+00,6.449398885065510179e+00
6.301117020570708327e+00,6.522275761922631254e+00
6.225651818970177942e+00,6.375689048471942399e+00
6.225651818970177942e+00,6.301117020570708327e+00
6.225651818970177942e+00,6.375689048471942399e+00
5.993557805127862181e+00,6.225651818970177942e+00
5.993557805127862181e+00,6.225651818970177942e+00
5.993557805127862181e+00,6.375689048471942399e+00
5.993557805127862181e+00,6.225651818970177942e+00
5.993557805127862181e+00,6.225651818970177942e+00
5.993557805127862181e+00,6.225651818970177942e+00
5.993557805127862181e+00,6.225651818970177942e+00
5.993557805127862181e+00,6.149260560032198342e+00
5.833700788663295000e+00,5.993557805127862181e+00
5.833700788663295000e+00,5.993557805127862181e+00
5.752106549410534342e+00,5.833700788663295000e+00
5.752106549410534342e+00,5.993557805127862181e+00
5.669338111269460967e+00,5.993557805127862181e+00
5.669338111269460967e+00,5.993557805127862181e+00
5.669338111269460967e+00,5.833700788663295000e+00
5.669338111269460967e+00,5.993557805127862181e+00
5.669338111269460967e+00,5.752106549410534342e+00
5.585343273605767322e+00,5.669338111269460967e+00
5.235906697077062688e+00,5.325415859477607761e+00
4.957692359642626556e+00,5.052133081059728248e+00
4.861417323886079167e+00,4.957692359642626556e+00
4.861417323886079167e+00,5.235906697077062688e+00
4.763196748098958544e+00,5.052133081059728248e+00
4.125049387077125651e+00,4.238085367439472506e+00
3.889133859108863334e+00,4.008827423317969263e+00
3.637951608021830818e+00,4.008827423317969263e+00
