birth,death
3.594492383466236340e+00,3.730181032183033096e+00
3.453476575385374225e+00,3.594492383466236340e+00
3.306452089275482287e+00,3.453476575385374225e+00
3.152578370257100193e+00,3.306452089275482287e+00
3.152578370257100193e+00,3.306452089275482287e+00
2.990798445658219507e+00,3.152578370257100193e+00
2.990798445658219507e+00,3.306452089275482287e+00
2.990798445658219507e+00,3.306452089275482287e+00
2.990798445658219507e+00,3.152578370257100193e+00
2.990798445658219507e+00,3.306452089275482287e+00
2.990798445658219507e+00,3.306452089275482287e+00
2.819751816116150778e+00,2.990798445658219507e+00
2.819751816116150778e+00,2.990798445658219507e+00
2.819751816116150778e+00,2.990798445658219507e+00
2.441976705123893421e+00,2.819751816116150778e+00
2.441976705123893421e+00,2.990798445658219507e+00
2.229209543830829698e+00,2.441976705123893421e+00
2.229209543830829698e+00,2.441976705123893421e+00
2.229209543830829698e+00,2.441976705123893421e+00
2.229209543830829698e+00,2.441976705123893421e+00
2.229209543830829698e+00,2.441976705123893421e+00
2.229209543830829698e+00,2.441976705123893421e+00
1.993865630438812930e+00,2.229209543830829698e+00
1.726738287692687113e+00,2.229209543830829698e+00
1.726738287692687113e+00,2.229209543830829698e+00
1.726738287692687113e+00,2.229209543830829698e+00
1.726738287692687113e+00,2.229209543830829698e+00
1.409875908058075389e+00,1.726738287692687113e+00
9.969328152194064652e-01,1.409875908058075389e+00
9.969328152194064652e-01,1.409875908058075389e+00
9.969328152194064652e-01,1.409875908058075389e+00
9.969328152194064652e-01,1.409875908058075389e+00
