birth,death
7.677257657574040550e+00,7.739930188536262357e+00
7.355889764508479978e+00,7.421276737208790664e+00
7.156145029252373391e+00,7.223340353488072019e+00
7.156145029252373391e+00,7.223340353488072019e+00
6.880804818416995872e+00,6.950662495891041459e+00
6.880804818416995872e+00,6.950662495891041459e+00
6.216861531788288708e+00,6.294092586550084967e+00
6.059447082049447708e+00,6.216861531788288708e+00
5.646744905428165318e+00,5.731663127715608042e+00
5.293466850414389135e+00,5.383960018338895814e+00
5.293466850414389135e+00,5.646744905428165318e+00
5.293466850414389135e+00,5.646744905428165318e+00
5.293466850414389135e+00,5.646744905428165318e+00
5.293466850414389135e+00,5.560529996712832990e+00
5.293466850414389135e+00,5.383960018338895814e+00
5.012194005475930858e+00,5.293466850414389135e+00
4.914860584583568226e+00,5.012194005475930858e+00
4.914860584583568226e+00,5.012194005475930858e+00
4.610547908653153115e+00,4.815560235658713495e+00
4.504544131801822004e+00,4.610547908653153115e+00
4.504544131801822004e+00,4.610547908653153115e+00
4.504544131801822004e+00,4.815560235658713495e+00
4.504544131801822004e+00,4.815560235658713495e+00
4.504544131801822004e+00,4.610547908653153115e+00
4.395984946825286066e+00,4.504544131801822004e+00
4.284676121958203687e+00,4.610547908653153115e+00
4.284676121958203687e+00,4.395984946825286066e+00
4.284676121958203687e+00,4.395984946825286066e+00
4.284676121958203687e+00,4.504544131801822004e+00
4.170397497534624520e+00,4.395984946825286066e+00
4.170397497534624520e+00,4.284676121958203687e+00
4.170397497534624520e+00,6.059447082049447708e+00
4.052897865084602813e+00,4.170397497534624520e+00
4.052897865084602813e+00,5.646744905428165318e+00
0.000000000000000000e+00,7.985703228517691876e+00
0.000000000000000000e+00,1.965944233833427424e+00
