birth,death
3.794489462898793075e+00,4.056479865111758620e+00
3.363455420551796582e+00,3.513014613126855590e+00
3.363455420551796582e+00,3.513014613126855590e+00
3.206928914091438987e+00,3.363455420551796582e+00
3.206928914091438987e+00,3.363455420551796582e+00
3.206928914091438987e+00,3.363455420551796582e+00
3.206928914091438987e+00,3.363455420551796582e+00
3.042359898833819187e+00,3.363455420551796582e+00
3.042359898833819187e+00,3.363455420551796582e+00
3.042359898833819187e+00,3.206928914091438987e+00
3.042359898833819187e+00,3.363455420551796582e+00
3.042359898833819187e+00,3.206928914091438987e+00
3.042359898833819187e+00,3.363455420551796582e+00
3.042359898833819187e+00,3.363455420551796582e+00
3.042359898833819187e+00,3.363455420551796582e+00
3.042359898833819187e+00,3.363455420551796582e+00
2.868364420367216283e+00,3.042359898833819187e+00
2.868364420367216283e+00,3.042359898833819187e+00
2.868364420367216283e+00,3.042359898833819187e+00
2.484076455349435442e+00,2.868364420367216283e+00
2.484076455349435442e+00,2.868364420367216283e+00
2.484076455349435442e+00,2.868364420367216283e+00
2.484076455349435442e+00,2.868364420367216283e+00
2.484076455349435442e+00,2.868364420367216283e+00
2.484076455349435442e+00,2.868364420367216283e+00
2.484076455349435442e+00,3.042359898833819187e+00
2.484076455349435442e+00,3.042359898833819187e+00
2.267641181937267714e+00,2.484076455349435442e+00
2.028239932555879310e+00,2.267641181937267714e+00
1.756507306563427795e+00,2.028239932555879310e+00
