t_mm,sub-01,sub-02,sub-03,sub-04,sub-05,sub-06,sub-07,sub-08,sub-09,sub-10,sub-11,sub-12,sub-13,sub-14,sub-15,sub-16
3.386148254285390458e+00,0.000000000000000000e+00,6.952346392999064761e-02,6.952346392999064761e-02,6.952346392999064761e-02,6.952346392999064761e-02,0.000000000000000000e+00,6.952346392999064761e-02,0.000000000000000000e+00,6.952346392999064761e-02,2.194030211785986673e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.795336085236392876e-02
3.466770831768375860e+00,0.000000000000000000e+00,1.501460414129760501e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.501460414129760501e-01,0.000000000000000000e+00,1.501460414129760501e-01,2.669216630621473740e-03,1.387804436956132648e-01,1.387804436956132648e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.669216630621473740e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.387804436956132648e-01
3.547393409251361263e+00,0.000000000000000000e+00,1.942639775225800669e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.942639775225800669e-01,0.000000000000000000e+00,1.942639775225800669e-01,5.815786621262786227e-02,5.815786621262786227e-02,5.815786621262786227e-02,0.000000000000000000e+00,0.000000000000000000e+00,5.815786621262786227e-02,0.000000000000000000e+00,0.000000000000000000e+00,5.815786621262786227e-02
3.628015986734346665e+00,2.246471127035754023e-02,1.136414000395946644e-01,2.246471127035754023e-02,2.246471127035754023e-02,1.136414000395946644e-01,0.000000000000000000e+00,1.136414000395946644e-01,0.000000000000000000e+00,2.246471127035754023e-02,2.246471127035754023e-02,2.246471127035754023e-02,0.000000000000000000e+00,2.246471127035754023e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.708638564217332512e+00,3.301882255660881782e-02,3.301882255660881782e-02,3.301882255660881782e-02,3.301882255660881782e-02,3.301882255660881782e-02,0.000000000000000000e+00,3.301882255660881782e-02,0.000000000000000000e+00,3.301882255660881782e-02,3.301882255660881782e-02,3.301882255660881782e-02,0.000000000000000000e+00,3.301882255660881782e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.789261141700317914e+00,4.760375492637658468e-02,0.000000000000000000e+00,4.760375492637658468e-02,0.000000000000000000e+00,4.760375492637658468e-02,0.000000000000000000e+00,4.760375492637658468e-02,0.000000000000000000e+00,0.000000000000000000e+00,4.760375492637658468e-02,0.000000000000000000e+00,0.000000000000000000e+00,4.760375492637658468e-02,0.000000000000000000e+00,0.000000000000000000e+00,4.760375492637658468e-02
3.869883719183303317e+00,1.282263324093619872e-01,0.000000000000000000e+00,1.282263324093619872e-01,0.000000000000000000e+00,1.282263324093619872e-01,0.000000000000000000e+00,1.282263324093619872e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.282263324093619872e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.282263324093619872e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.282263324093619872e-01
3.950506296666288719e+00,1.725993289513718665e-01,0.000000000000000000e+00,1.725993289513718665e-01,0.000000000000000000e+00,1.725993289513718665e-01,0.000000000000000000e+00,1.725993289513718665e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.725993289513718665e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.949370333371128083e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.725993289513718665e-01
4.031128874149274566e+00,9.197675146838601989e-02,0.000000000000000000e+00,9.197675146838601989e-02,0.000000000000000000e+00,9.197675146838601989e-02,0.000000000000000000e+00,9.197675146838601989e-02,0.000000000000000000e+00,0.000000000000000000e+00,9.197675146838601989e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.197675146838601989e-02
4.111751451632259524e+00,1.135417398540106149e-02,0.000000000000000000e+00,1.117514516322595242e-01,0.000000000000000000e+00,1.135417398540106149e-02,0.000000000000000000e+00,1.135417398540106149e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.135417398540106149e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.135417398540106149e-02
4.192374029115245371e+00,6.926840349758478510e-02,6.926840349758478510e-02,1.923740291152453707e-01,0.000000000000000000e+00,6.926840349758478510e-02,0.000000000000000000e+00,0.000000000000000000e+00,5.026665800403939954e-02,0.000000000000000000e+00,5.026665800403939954e-02,5.026665800403939954e-02,0.000000000000000000e+00,5.026665800403939954e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.272996606598230329e+00,1.498909809805697435e-01,8.590233694244364671e-02,1.991393484013492809e-01,0.000000000000000000e+00,8.590233694244364671e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.035591947894555886e-02,0.000000000000000000e+00,3.035591947894555886e-02,0.000000000000000000e+00,3.035591947894555886e-02,0.000000000000000000e+00,3.035591947894555886e-02,3.035591947894555886e-02,3.035591947894555886e-02
4.353619184081216176e+00,2.289565108746236533e-01,5.279759459457800119e-03,2.289565108746236533e-01,0.000000000000000000e+00,1.109784969619314055e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.279759459457800119e-03,0.000000000000000000e+00,5.279759459457800119e-03,0.000000000000000000e+00,5.279759459457800119e-03,0.000000000000000000e+00,1.109784969619314055e-01,1.109784969619314055e-01,5.279759459457800119e-03
4.434241761564202022e+00,1.483339333916378067e-01,7.534281802352804647e-02,1.483339333916378067e-01,0.000000000000000000e+00,1.483339333916378067e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.534281802352804647e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.789419343537758778e-02,3.789419343537758778e-02,0.000000000000000000e+00
