t_mm,sub-01,sub-02,sub-03,sub-04,sub-05,sub-06,sub-07,sub-08,sub-09,sub-10,sub-11,sub-12,sub-13,sub-14,sub-15,sub-16
5.041587051712983047e+00,3.902684858286176173e+00,1.515851472589017312e+00,3.618666986131404251e+00,1.122826951255992967e+00,7.029755948250455688e-01,0.000000000000000000e+00,4.013798086424434253e+00,5.743246187980144413e-02,8.744927313866330820e-01,1.361537185719865484e+00,4.653772663119675634e+00,0.000000000000000000e+00,4.068846527431316140e+00,1.282968268623775998e+00,2.238522837567535007e+00,7.893648431323176951e-01
5.138540648861309457e+00,3.805731261137849764e+00,1.418897875440690903e+00,3.521713388983077841e+00,1.025873354107666557e+00,6.060219976767191596e-01,0.000000000000000000e+00,3.916844489276107844e+00,0.000000000000000000e+00,7.775391342383066728e-01,1.264583588571539075e+00,4.556819065971349225e+00,0.000000000000000000e+00,3.971892930282989731e+00,1.186014671475449589e+00,2.141569240419208597e+00,6.924112459839912859e-01
5.235494246009635866e+00,3.708777663989523354e+00,1.321944278292364494e+00,3.424759791834751432e+00,9.289197569593401482e-01,5.090684005283927505e-01,0.000000000000000000e+00,3.819890892127781434e+00,0.000000000000000000e+00,6.805855370899802637e-01,1.167629991423212665e+00,4.459865468823022816e+00,0.000000000000000000e+00,3.874939333134663322e+00,1.089061074327123180e+00,2.044615643270882188e+00,5.954576488356648767e-01
5.332447843157962275e+00,3.611824066841196945e+00,1.224990681144038085e+00,3.327806194686425023e+00,8.319661598110137390e-01,4.121148033800663413e-01,0.000000000000000000e+00,3.722937294979455025e+00,0.000000000000000000e+00,5.836319399416538545e-01,1.070676394274886256e+00,4.362911871674696407e+00,0.000000000000000000e+00,3.777985735986336913e+00,9.921074771787967705e-01,1.947662046122555779e+00,4.985040516873384675e-01
5.429401440306288684e+00,3.514870469692870536e+00,1.128037083995711676e+00,3.230852597538098614e+00,7.350125626626873299e-01,3.151612062317399321e-01,0.000000000000000000e+00,3.625983697831128616e+00,0.000000000000000000e+00,4.866783427933274453e-01,9.737227971265598470e-01,4.265958274526369998e+00,0.000000000000000000e+00,3.681032138838010503e+00,8.951538800304703614e-01,1.850708448974229370e+00,4.015504545390120583e-01
5.526355037454615982e+00,3.417916872544543239e+00,1.031083486847384378e+00,3.133899000389771317e+00,6.380589655143600325e-01,2.182076090834126347e-01,0.000000000000000000e+00,3.529030100682801319e+00,0.000000000000000000e+00,3.897247456450001479e-01,8.767691999782325496e-01,4.169004677378042700e+00,0.000000000000000000e+00,3.584078541689683206e+00,7.982002828821430640e-01,1.753754851825902072e+00,3.045968573906847610e-01
5.623308634602942391e+00,3.320963275396216829e+00,9.341298896990579692e-01,3.036945403241444907e+00,5.411053683660336233e-01,1.212540119350862255e-01,0.000000000000000000e+00,3.432076503534474909e+00,0.000000000000000000e+00,2.927711484966737387e-01,7.798156028299061404e-01,4.072051080229716291e+00,0.000000000000000000e+00,3.487124944541356797e+00,7.012466857338166548e-01,1.656801254677575663e+00,2.076432602423583518e-01
5.720262231751268800e+00,3.224009678247890420e+00,8.371762925507315600e-01,2.939991806093118498e+00,4.441517712177072141e-01,2.430041478675981637e-02,0.000000000000000000e+00,3.335122906386148500e+00,0.000000000000000000e+00,1.958175513483473296e-01,6.828620056815797312e-01,3.975097483081389882e+00,0.000000000000000000e+00,3.390171347393030388e+00,6.042930885854902456e-01,1.559847657529249254e+00,1.106896630940319426e-01
5.817215828899595209e+00,3.127056081099564011e+00,7.402226954024051508e-01,2.843038208944792089e+00,3.471981740693808050e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.238169309237822091e+00,0.000000000000000000e+00,9.886395420002092038e-02,5.859084085332533220e-01,3.878143885933063473e+00,0.000000000000000000e+00,3.293217750244703979e+00,5.073394914371638365e-01,1.462894060380922845e+00,1.373606594570553341e-02
5.914169426047921618e+00,3.030102483951237602e+00,6.432690982540787417e-01,2.746084611796465680e+00,2.502445769210543958e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.141215712089495682e+00,0.000000000000000000e+00,1.910357051694511199e-03,4.889548113849269129e-01,3.781190288784737064e+00,0.000000000000000000e+00,3.196264153096377569e+00,4.103858942888374273e-01,1.365940463232596436e+00,0.000000000000000000e+00
6.011123023196248916e+00,2.933148886802910305e+00,5.463155011057514443e-01,2.649131014648138382e+00,1.532909797727270984e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.044262114941168385e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.920012142365996155e-01,3.684236691636409766e+00,0.000000000000000000e+00,3.099310555948050272e+00,3.134322971405101299e-01,1.268986866084269138e+00,0.000000000000000000e+00
6.108076620344575325e+00,2.836195289654583895e+00,4.493619039574250351e-01,2.552177417499811973e+00,5.633738262440068922e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.947308517792841975e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.950476170882732063e-01,3.587283094488083357e+00,0.000000000000000000e+00,3.002356958799723863e+00,2.164786999921837207e-01,1.172033268935942729e+00,0.000000000000000000e+00
6.205030217492901734e+00,2.739241692506257486e+00,3.524083068090986259e-01,2.455223820351485564e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.850354920644515566e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.980940199399467971e-01,3.490329497339756948e+00,0.000000000000000000e+00,2.905403361651397454e+00,1.195251028438573115e-01,1.075079671787616320e+00,0.000000000000000000e+00
6.301983814641228143e+00,2.642288095357931077e+00,2.554547096607722168e-01,2.358270223203159155e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.753401323496189157e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.011404227916203880e-01,3.393375900191430539e+00,0.000000000000000000e+00,2.808449764503071044e+00,2.257150569553090236e-02,9.781260746392899108e-01,0.000000000000000000e+00
