0.0000,0.0055,0.0000
0.0000,0.0110,0.0000
0.0000,0.0110,0.0000
0.0000,0.0110,0.0000
0.0000,0.0110,0.0000
0.0000,0.0110,0.0000
0.0000,0.0110,0.0000
0.0000,0.0110,0.0000
0.0000,0.0165,0.0000
0.0000,0.0165,0.0000
0.0000,0.0165,0.0000
0.0000,0.0165,0.0000
0.0000,0.0165,0.0000
0.0000,0.0165,0.0000
0.0000,0.0165,0.0000
0.0000,0.0165,0.0000
0.0000,0.0165,0.0000
0.0000,0.0165,0.0000
0.0000,0.0165,0.0000
0.0000,0.0165,0.0000
0.0000,0.0165,0.0000
0.0000,0.0220,0.0000
0.0000,0.0220,0.0000
0.0000,0.0220,0.0000
0.0000,0.0220,0.0000
0.0000,0.0220,0.0000
0.0000,0.0220,0.0000
0.0000,0.0220,0.0000
0.0000,0.0220,0.0000
0.0000,0.0220,0.0000
0.0000,0.0220,0.0000
0.0000,0.0220,0.0000
0.0000,0.0220,0.0000
0.0000,0.0220,0.0000
0.0000,0.0220,0.0000
0.0000,0.0220,0.0000
0.0000,0.0220,0.0000
0.0000,0.0220,0.0000
0.0000,0.0220,0.0000
0.0000,0.0275,0.0000
0.0000,0.0275,0.0000
0.0000,0.0275,0.0000
0.0000,0.0275,0.0000
0.0000,0.0275,0.0000
0.0000,0.0275,0.0000
0.0000,0.0275,0.0000
0.0000,0.0275,0.0000
0.0000,0.0275,0.0000
0.0000,0.0275,0.0000
0.0000,0.0275,0.0000
0.0000,0.0275,0.0000
0.0000,0.0275,0.0000
0.0000,0.0275,0.0000
0.0000,0.0275,0.0000
0.0000,0.0275,0.0000
0.0000,0.0275,0.0000
0.0000,0.0275,0.0000
0.0000,0.0275,0.0000
0.0000,0.0275,0.0000
0.0000,0.0275,0.0000
0.0000,0.0275,0.0000
0.0000,0.0330,0.0000
0.0000,0.0330,0.0000
0.0000,0.0330,0.0000
0.0000,0.0330,0.0000
0.0000,0.0330,0.0000
0.0000,0.0330,0.0000
0.0000,0.0330,0.0000
0.0000,0.0330,0.0000
0.0000,0.0330,0.0000
0.0000,0.0330,0.0000
0.0000,0.0330,0.0000
0.0000,0.0330,0.0000
0.0000,0.0330,0.0000
0.0000,0.0330,0.0000
0.0000,0.0330,0.0000
0.0000,0.0330,0.0000
0.0000,0.0330,0.0000
0.0000,0.0330,0.0000
0.0000,0.0330,0.0000
0.0000,0.0330,0.0000
0.0000,0.0330,0.0000
0.0000,0.0330,0.0000
0.0000,0.0330,0.0000
0.0000,0.0330,0.0000
0.0000,0.0330,0.0000
0.0000,0.0330,0.0000
0.0000,0.0330,0.0000
0.0000,0.0330,0.0000
0.0000,0.0330,0.0000
0.0000,0.0385,0.0000
0.0000,0.0385,0.0000
0.0000,0.0385,0.0000
0.0000,0.0385,0.0000
0.0000,0.0385,0.0000
0.0000,0.0385,0.0000
0.0000,0.0385,0.0000
0.0000,0.0385,0.0000
0.0000,0.0385,0.0000
0.0000,0.0385,0.0000
0.0000,0.0385,0.0000
0.0000,0.0385,0.0000
0.0000,0.0385,0.0000
0.0000,0.0385,0.0000
0.0000,0.0385,0.0000
0.0000,0.0385,0.0000
0.0000,0.0385,0.0000
0.0000,0.0385,0.0000
0.0000,0.0385,0.0000
0.0000,0.0385,0.0000
0.0000,0.0385,0.0000
0.0000,0.0385,0.0000
0.0000,0.0385,0.0000
0.0000,0.0385,0.0000
0.0000,0.0385,0.0000
0.0000,0.0385,0.0000
0.0000,0.0385,0.0000
0.0000,0.0440,0.0000
0.0000,0.0440,0.0000
0.0000,0.0440,0.0000
0.0000,0.0440,0.0000
0.0000,0.0440,0.0000
0.0000,0.0440,0.0000
0.0000,0.0440,0.0000
0.0000,0.0440,0.0000
0.0000,0.0440,0.0000
0.0000,0.0440,0.0000
0.0000,0.0440,0.0000
0.0000,0.0440,0.0000
0.0000,0.0440,0.0000
0.0000,0.0440,0.0000
0.0000,0.0440,0.0000
0.0000,0.0440,0.0000
0.0000,0.0440,0.0000
0.0000,0.0440,0.0000
0.0000,0.0440,0.0000
0.0000,0.0440,0.0000
0.0000,0.0440,0.0000
0.0000,0.0440,0.0000
0.0000,0.0440,0.0000
0.0000,0.0440,0.0000
0.0000,0.0440,0.0000
0.0000,0.0440,0.0000
0.0000,0.0440,0.0000
0.0000,0.0440,0.0000
0.0000,0.0495,0.0000
0.0000,0.0495,0.0000
0.0000,0.0495,0.0000
0.0000,0.0495,0.0000
0.0000,0.0495,0.0000
0.0000,0.0495,0.0000
0.0000,0.0495,0.0000
0.0000,0.0549,0.0000
0.0000,0.0549,0.0000
0.0000,0.0549,0.0000
0.0000,0.0549,0.0000
0.0000,0.0549,0.0000
0.0000,0.0549,0.0000
0.0000,0.0549,0.0000
0.0000,0.0549,0.0000
0.0000,0.0549,0.0000
0.0000,0.0549,0.0000
0.0000,0.0549,0.0000
0.0000,0.0549,0.0000
0.0000,0.0549,0.0000
0.0000,0.0549,0.0000
0.0000,0.0549,0.0000
0.0000,0.0549,0.0000
0.0000,0.0549,0.0000
0.0000,0.0549,0.0000
0.0000,0.0549,0.0000
0.0000,0.0549,0.0000
0.0000,0.0604,0.0000
0.0000,0.0604,0.0000
0.0000,0.0604,0.0000
0.0000,0.0604,0.0000
0.0000,0.0604,0.0000
0.0000,0.0604,0.0000
0.0000,0.0604,0.0000
0.0000,0.0604,0.0000
0.0000,0.0604,0.0000
0.0000,0.0604,0.0000
0.0000,0.0604,0.0000
0.0000,0.0604,0.0000
0.0000,0.0604,0.0000
0.0000,0.0604,0.0000
0.0000,0.0604,0.0000
0.0000,0.0659,0.0000
0.0000,0.0659,0.0000
0.0000,0.0659,0.0000
0.0000,0.0659,0.0000
0.0000,0.0659,0.0000
0.0000,0.0659,0.0000
0.0000,0.0659,0.0000
0.0000,0.0659,0.0000
0.0000,0.0659,0.0000
0.0000,0.0659,0.0000
0.0000,0.0714,0.0000
0.0000,0.0714,0.0000
0.0000,0.0714,0.0000
0.0000,0.0714,0.0000
0.0000,0.0714,0.0000
0.0000,0.0714,0.0000
0.0000,0.0714,0.0000
0.0000,0.0769,0.0000
0.0000,0.0769,0.0000
0.0000,0.0769,0.0000
0.0000,0.0769,0.0000
0.0000,0.0824,0.0000
0.0000,0.0824,0.0000
0.0000,0.0824,0.0000
0.0000,0.0824,0.0000
0.0000,0.0824,0.0000
0.0000,0.0879,0.0000
0.0000,0.0879,0.0000
0.0000,0.0879,0.0000
0.0000,0.0879,0.0000
0.0000,0.0879,0.0000
0.0000,0.0934,0.0000
0.0000,0.0934,0.0000
0.0000,0.0934,0.0000
0.0000,0.0934,0.0000
0.0000,0.0934,0.0000
0.0000,0.0934,0.0000
0.0000,0.0989,0.0000
0.0000,0.0989,0.0000
0.0000,0.0989,0.0000
0.0000,0.1044,0.0000
0.0000,0.1044,0.0000
0.0000,0.1044,0.0000
0.0000,0.1044,0.0000
0.0000,0.1044,0.0000
0.0000,0.1044,0.0000
0.0000,0.1044,0.0000
0.0000,0.1154,0.0000
0.0000,0.1154,0.0000
0.0000,0.1154,0.0000
0.0000,0.1154,0.0000
0.0000,0.1209,0.0000
0.0000,0.1319,0.0000
0.0000,0.1319,0.0000
0.0000,0.1538,0.0000
0.0000,0.1593,0.0000
0.0000,0.1703,0.0000
0.0000,0.1868,0.0000
0.0000,0.2033,0.0000
0.0000,0.2088,0.0000
0.0000,0.2802,0.0000
0.0000,0.4176,0.0000
0.4725,0.5549,1.0000
0.3077,0.3681,1.0000
0.3077,0.3846,1.0000
0.2637,0.2857,1.0000
0.1813,0.1868,1.0000
0.1758,0.1978,1.0000
0.1758,0.1813,1.0000
0.1593,0.1923,1.0000
0.1484,0.1538,1.0000
0.1429,0.1923,1.0000
0.1374,0.1538,1.0000
0.1374,0.1648,1.0000
0.1374,0.1868,1.0000
0.1374,0.1758,1.0000
0.1374,0.1868,1.0000
0.1319,0.1429,1.0000
0.1319,0.1703,1.0000
0.1264,0.1538,1.0000
0.1264,0.1319,1.0000
0.1209,0.1374,1.0000
0.1209,0.1538,1.0000
0.1209,0.1484,1.0000
0.1154,0.1264,1.0000
0.1154,0.1484,1.0000
0.1154,0.1429,1.0000
0.1154,0.1319,1.0000
0.1154,0.1319,1.0000
0.1154,0.1374,1.0000
